1671490346255736,21614,1453791,330910,
1671490348489666,16763,1465256,111875,
1671490351834305,18493,1414279,97795,
1671490355127505,17425,1261737,103591,
1671490357955120,20225,1344038,121323,
1671490360360687,18009,1355025,76730,
1671490362705915,17996,1240827,155823,
1671490364882290,17308,1343872,148990,
1671490367158857,17492,1229454,99312,
1671490372148925,17638,1248531,33126,
1671490374402044,17499,1367597,93581,
